Parent	Child	BS.Prob	edgeScore	BS.Direction
MMP25	ENO3	0.050000	0.050000	1.000000
MUC2	ENO3	0.150200	0.150200	0.998668
MYL3	ENO3	0.065000	0.065000	0.950769
PAK4	ENO3	0.122200	0.122200	0.932897
ENO3	PIK3R2	0.112300	0.112300	0.991986
ENO3	PLCD1	0.063500	0.063500	0.992126
PPP3CA	ENO3	0.057500	0.057500	0.921739
ENO3	PRKCA	0.081500	0.081500	0.980368
RAC3	ENO3	0.075400	0.075400	0.969496
RAD51L3	ENO3	0.087900	0.087900	0.998862
RASSF1	ENO3	0.095500	0.095500	0.720419
RBL2	ENO3	0.061400	0.061400	0.905537
RPS6KA3	ENO3	0.200700	0.200700	0.979571
RPS6KA4	ENO3	0.086700	0.086700	0.997693
RRP1	ENO3	0.097600	0.097600	0.961066
SDK2	ENO3	0.064800	0.064800	0.651235
SF3A2	ENO3	0.227600	0.227600	0.991213
SLMO2	ENO3	0.051700	0.051700	0.996132
SYN1	ENO3	0.286500	0.286500	0.587435
TGFA	ENO3	0.189700	0.189700	0.938324
THRB	ENO3	0.097000	0.097000	1.000000
VAC14	ENO3	0.108900	0.108900	0.979798
ENO3	WNT3	0.091400	0.091400	0.588621
ZBED2	ENO3	0.069400	0.069400	0.965418
ERBB2	ENTPD7	0.178000	0.178000	0.880337
FOXA2	ENTPD7	0.054200	0.054200	0.946494
HDAC5	ENTPD7	0.066300	0.066300	0.880845
IL23A	ENTPD7	0.072900	0.072900	0.964335
KCTD5	ENTPD7	0.198400	0.198400	0.929435
KRT14	ENTPD7	0.281200	0.281200	0.991110
KRT5	ENTPD7	0.055700	0.055700	1.000000
ENTPD7	MAP2K5	0.098000	0.098000	0.772449
MYL3	ENTPD7	0.221800	0.221800	0.997746
NOL9	ENTPD7	0.070400	0.070400	0.900568
NRAS	ENTPD7	0.158800	0.158800	0.857683
PIK3R3	ENTPD7	0.115900	0.115900	0.961173
PRKCG	ENTPD7	0.144900	0.144900	0.759834
ENTPD7	RAB22A	0.111800	0.111800	0.920394
RAB5B	ENTPD7	0.100600	0.100600	0.852883
RAD51L3	ENTPD7	0.089700	0.089700	0.993311
RCBTB1	ENTPD7	0.072900	0.072900	0.971193
SOX17	ENTPD7	0.090500	0.090500	0.913812
SYNPO	ENTPD7	0.192600	0.192600	0.863967
ENTPD7	TRAF6	0.065800	0.065800	0.876900
EP300	GALR3	0.112200	0.112200	0.738859
GNB1	EP300	0.055100	0.055100	0.978221
GPX1	EP300	0.165900	0.165900	0.995781
EP300	GSK3B	0.080200	0.080200	0.913965
GYPC	EP300	0.119700	0.119700	1.000000
EP300	HDAC3	0.070700	0.070700	0.946252
EP300	HKDC1	0.077800	0.077800	0.862468
EP300	HLA-DOA	0.071400	0.071400	0.796919
EP300	IL1F5	0.065500	0.065500	0.656489
ILK	EP300	0.060900	0.060900	0.981938
KRT1	EP300	0.051400	0.051400	0.943580
LCP1	EP300	0.068300	0.068300	1.000000
EP300	MAPK11	0.075100	0.075100	0.756325
EP300	MAPK8	0.079400	0.079400	0.823678
MAT2A	EP300	0.083500	0.083500	0.995210
MLX	EP300	0.261000	0.261000	0.990805
EP300	NEUROG3	0.059500	0.059500	0.939496
NOC3L	EP300	0.127600	0.127600	0.872257
PABPC3	EP300	0.154500	0.154500	0.686084
EP300	PKIA	0.156600	0.156600	0.956577
EP300	PLK3	0.052900	0.052900	0.998110
EP300	POP1	0.143400	0.143400	0.708508
RCBTB1	EP300	0.109800	0.109800	0.846995
RNF138	EP300	0.091700	0.091700	0.994547
SH3TC1	EP300	0.068900	0.068900	0.638607
SMAD5	EP300	0.315500	0.315500	0.732488
SMAD7	EP300	0.063800	0.063800	0.782132
SMO	EP300	0.150500	0.150500	0.758804
EP300	STK17A	0.111200	0.111200	0.980216
EP300	TCEB1	0.197800	0.197800	0.597573
TNXB	EP300	0.052900	0.052900	0.508507
EP300	TPP1	0.079800	0.079800	0.873434
UBE2N	EP300	0.313200	0.313200	0.927842
VPS37B	EP300	0.151000	0.151000	0.520530
EZR	EPHA1	0.094200	0.094200	0.867304
FAM136A	EPHA1	0.123400	0.123400	0.920583
EPHA1	FOXA2	0.077500	0.077500	0.970323
GNAI2	EPHA1	0.075300	0.075300	0.988048
GNG10	EPHA1	0.480300	0.480300	0.991880
GNG11	EPHA1	0.088200	0.088200	1.000000
GRK6	EPHA1	0.058800	0.058800	0.624150
GSTK1	EPHA1	0.930300	0.930300	0.608728
EPHA1	HDAC6	0.079000	0.079000	0.998734
IGFBP7	EPHA1	0.065000	0.065000	1.000000
ISLR	EPHA1	0.090400	0.090400	0.987832
EPHA1	JAK3	0.053100	0.053100	0.817326
KCTD12	EPHA1	0.342000	0.342000	0.999415
LOC92249	EPHA1	0.081700	0.081700	0.871481
EPHA1	MAP2K5	0.104900	0.104900	0.688275
MAP3K2	EPHA1	0.064900	0.064900	0.745763
EPHA1	NPC1	0.113100	0.113100	0.952255
NXT1	EPHA1	0.063700	0.063700	0.984301
OSBPL8	EPHA1	0.065800	0.065800	0.980243
PCSK7	EPHA1	0.265600	0.265600	0.678464
PDIA4	EPHA1	0.097800	0.097800	0.822086
PPP3CA	EPHA1	0.076800	0.076800	0.990885
PRKCG	EPHA1	0.080800	0.080800	0.962871
PRSS22	EPHA1	0.111400	0.111400	0.636445
RYK	EPHA1	0.116900	0.116900	0.872541
SLC25A37	EPHA1	0.310400	0.310400	0.996134
THRB	EPHA1	0.098300	0.098300	0.992879
EPHA2	EPHA4	0.191600	0.191600	0.758351
FGF7	EPHA2	0.101200	0.101200	0.866601
EPHA2	FOSL1	0.054100	0.054100	0.918669
EPHA2	FZD10	0.269300	0.269300	0.916079
EPHA2	HBEGF	0.278900	0.278900	0.931875
ID1	EPHA2	0.061700	0.061700	0.855754
IL6	EPHA2	0.101700	0.101700	0.813176
ITGAV	EPHA2	0.140200	0.140200	0.973609
ITGB4	EPHA2	0.079800	0.079800	0.908521
ITPR2	EPHA2	0.051000	0.051000	0.766667
JAG1	EPHA2	0.081400	0.081400	0.970516
JHDM1D	EPHA2	0.051800	0.051800	0.976834
KCNJ2	EPHA2	0.123600	0.123600	1.000000
KLF7	EPHA2	0.101000	0.101000	0.994059
MAP2K4	EPHA2	0.058500	0.058500	0.871795
MMP14	EPHA2	0.066500	0.066500	0.917293
MMP25	EPHA2	0.471800	0.471800	0.981136
PDIA3	EPHA2	0.107500	0.107500	0.964651
PLAU	EPHA2	0.069800	0.069800	0.998567
RRAS2	EPHA2	0.152900	0.152900	0.691956
SLC6A14	EPHA2	0.050100	0.050100	0.994012
SLPI	EPHA2	0.287800	0.287800	0.938499
SPRY2	EPHA2	0.127200	0.127200	0.902516
TARS	EPHA2	0.064900	0.064900	0.989214
TGFA	EPHA2	0.063400	0.063400	0.988959
EPHA2	TGM2	0.070500	0.070500	0.819858
TK1	EPHA2	0.109900	0.109900	0.986351
WNT5B	EPHA2	0.155000	0.155000	0.687742
WWTR1	EPHA2	0.073200	0.073200	0.983607
YWHAB	EPHA2	0.128400	0.128400	0.982087
EPHB2	EPHA4	0.117900	0.117900	0.802375
FZD2	EPHA4	0.091000	0.091000	0.942857
GALR3	EPHA4	0.328100	0.328100	0.801585
HBEGF	EPHA4	0.210800	0.210800	0.858634
ID1	EPHA4	0.251500	0.251500	0.980915
IGFBP4	EPHA4	0.117400	0.117400	1.000000
EPHA4	KHDRBS1	0.308400	0.308400	0.771401
KLK5	EPHA4	0.060100	0.060100	0.930116
MLXIPL	EPHA4	0.104100	0.104100	0.861671
MMP15	EPHA4	0.272100	0.272100	0.527380
MMP25	EPHA4	0.201000	0.201000	0.979602
NNMT	EPHA4	0.057600	0.057600	1.000000
PHLDA1	EPHA4	0.318100	0.318100	0.992770
PRKACB	EPHA4	0.069700	0.069700	0.856528
PRKCA	EPHA4	0.118800	0.118800	0.998316
PSORS1C2	EPHA4	0.050800	0.050800	0.946850
EPHA4	PTEN	0.074100	0.074100	0.993252
PTK7	EPHA4	0.120600	0.120600	0.987562
RND3	EPHA4	0.198000	0.198000	0.979798
RPS16	EPHA4	0.099600	0.099600	0.839357
EPHA4	RPS6KA2	0.058600	0.058600	0.793515
SMO	EPHA4	0.091100	0.091100	0.997805
EPHA4	SOCS1	0.103200	0.103200	0.993217
SPRY2	EPHA4	0.053000	0.053000	0.996226
THRA	EPHA4	0.395200	0.395200	0.810476
TMC7	EPHA4	0.089300	0.089300	0.655095
TNF	EPHA4	0.109900	0.109900	0.909918
TNFRSF1A	EPHA4	0.057700	0.057700	0.965338
TSPAN3	EPHA4	0.072100	0.072100	0.886269
TTC9	EPHA4	0.083100	0.083100	0.807461
UPP1	EPHA4	0.107800	0.107800	0.927644
WNT3	EPHA4	0.085700	0.085700	0.651109
WNT5B	EPHA4	0.311900	0.311900	0.554986
ZNF215	EPHA4	0.220900	0.220900	0.503848
FLJ22184	EPHB2	0.174100	0.174100	0.943711
FNBP1	EPHB2	0.055700	0.055700	1.000000
FOXO3	EPHB2	0.107000	0.107000	0.683178
GPNMB	EPHB2	0.215400	0.215400	0.993036
GRN	EPHB2	0.096500	0.096500	0.827979
HIF1A	EPHB2	0.158700	0.158700	0.990548
KCTD12	EPHB2	0.054000	0.054000	1.000000
EPHB2	KLK12	0.134300	0.134300	0.797468
LPIN1	EPHB2	0.061300	0.061300	1.000000
EPHB2	MMP15	0.064000	0.064000	0.998437
MMP3	EPHB2	0.058200	0.058200	0.948454
NRN1	EPHB2	0.080900	0.080900	0.883807
EPHB2	ORM1	0.433600	0.433600	0.888376
PLAU	EPHB2	0.239500	0.239500	0.972443
PPP1R11	EPHB2	0.058400	0.058400	0.986301
PRR5	EPHB2	0.173500	0.173500	0.975793
EPHB2	PTEN	0.054900	0.054900	0.972678
RAB5A	EPHB2	0.083700	0.083700	0.995221
SGK1	EPHB2	0.137100	0.137100	0.967907
EPHB2	SOCS1	0.072800	0.072800	0.594780
SOS1	EPHB2	0.052900	0.052900	0.922495
SYN1	EPHB2	0.085600	0.085600	0.639019
EPHB2	TNFRSF11A	0.209400	0.209400	0.970392
TSG101	EPHB2	0.096800	0.096800	0.997934
EPHB3	EPHB4	0.064600	0.064600	0.764706
EPHB3	FGFR2	0.121300	0.121300	0.993405
EPHB3	FOXA2	0.214100	0.214100	0.996730
EPHB3	FZD1	0.230800	0.230800	0.930243
FZD7	EPHB3	0.878500	0.878500	0.873990
EPHB3	GDNF	0.201600	0.201600	0.974702
EPHB3	GNB1L	0.083300	0.083300	0.872749
GPX7	EPHB3	0.109300	0.109300	0.902104
EPHB3	ITGA6	0.814600	0.814600	0.756199
EPHB3	ITGB4	0.740200	0.740200	0.785328
EPHB3	KCNN4	0.470200	0.470200	0.706295
EPHB3	KHDRBS3	0.772600	0.772600	0.713694
EPHB3	KLF11	0.059100	0.059100	0.526227
KLK10	EPHB3	0.119400	0.119400	0.737856
EPHB3	KLK5	0.221200	0.221200	0.614376
KRT6B	EPHB3	0.084100	0.084100	0.986920
EPHB3	KYNU	0.080800	0.080800	0.981436
EPHB3	LRP6	0.255100	0.255100	0.891415
MLPH	EPHB3	0.075900	0.075900	0.998682
EPHB3	NAV2	0.054100	0.054100	0.975970
NRIP1	EPHB3	0.056000	0.056000	0.830357
PHGDH	EPHB3	0.188000	0.188000	0.726064
EPHB3	PLCB4	0.192900	0.192900	0.985485
EPHB3	PLCD1	0.112700	0.112700	0.998225
EPHB3	PODXL	0.521800	0.521800	0.524147
PRKX	EPHB3	0.096000	0.096000	0.811458
PTK7	EPHB3	0.427000	0.427000	0.854098
EPHB3	PTPLA	0.059500	0.059500	0.914286
EPHB3	RBP1	0.152700	0.152700	0.959398
EPHB3	RCAN1	0.091900	0.091900	0.998912
SERPINB5	EPHB3	0.237700	0.237700	0.868742
EPHB3	SLC29A1	0.166300	0.166300	0.774504
EPHB3	SLC6A14	0.396900	0.396900	0.795163
EPHB3	SOX9	0.551500	0.551500	0.563554
EPHB3	SULT1A1	0.176300	0.176300	0.528077
TCF7L1	EPHB3	0.322900	0.322900	0.950759
EPHB3	TFPI2	0.577500	0.577500	0.987013
EPHB3	TM4SF1	0.292400	0.292400	0.832421
EPHB3	TMEM158	0.248300	0.248300	0.808296
EPHB3	TNFRSF11A	0.074400	0.074400	0.997312
EPHB3	UBE2D2	0.060700	0.060700	0.695222
EPHB3	VTCN1	0.410700	0.410700	0.950085
WWTR1	EPHB3	0.084900	0.084900	0.646643
EPHB4	FOXA2	0.058000	0.058000	0.998276
EPHB4	FZD5	0.150600	0.150600	0.986056
EPHB4	GNA11	0.173600	0.173600	0.997120
EPHB4	GNB2	0.417300	0.417300	0.965492
GNG10	EPHB4	0.519300	0.519300	0.834778
GPX1	EPHB4	0.059900	0.059900	0.567613
HDAC2	EPHB4	0.078900	0.078900	0.964512
EPHB4	HDAC6	0.060300	0.060300	0.961857
EPHB4	HK2	0.152200	0.152200	0.949409
EPHB4	IMPA1	0.076000	0.076000	0.925000
IRF1	EPHB4	0.189000	0.189000	0.953439
EPHB4	ITGB4	0.403200	0.403200	0.911954
EPHB4	KCNK1	0.228900	0.228900	0.950197
KLF2	EPHB4	0.461300	0.461300	0.998483
LCP1	EPHB4	0.074000	0.074000	0.995946
EPHB4	LYPLA2	0.105200	0.105200	0.901141
EPHB4	MAP3K6	0.916100	0.916100	0.671324
MPP1	EPHB4	0.369900	0.369900	0.993782
EPHB4	MYO10	0.496400	0.496400	0.841257
EPHB4	NPC1	0.136500	0.136500	0.989011
NR3C1	EPHB4	0.061600	0.061600	0.595779
PHGDH	EPHB4	0.159900	0.159900	0.977486
PIK3C3	EPHB4	0.072500	0.072500	0.998621
EPHB4	PKIA	0.075300	0.075300	0.997344
PRKCB	EPHB4	0.051400	0.051400	0.978599
PTK2	EPHB4	0.104400	0.104400	0.957854
PTK7	EPHB4	0.106000	0.106000	0.824528
EPHB4	RAB15	0.634700	0.634700	0.649598
RAC2	EPHB4	0.442900	0.442900	0.976744
RAP1A	EPHB4	0.050800	0.050800	1.000000
EPHB4	RARB	0.070500	0.070500	0.994326
EPHB4	RBP1	0.116100	0.116100	0.774332
RHOF	EPHB4	0.060900	0.060900	0.944171
SERPINB1	EPHB4	0.416000	0.416000	0.702644
SHFM1	EPHB4	0.069700	0.069700	0.698709
EPHB4	SMTN	0.064000	0.064000	0.853125
EPHB4	SMURF1	0.784300	0.784300	0.949254
EPHB4	STX1A	0.393000	0.393000	0.910433
EPHB4	TGFB2	0.162900	0.162900	0.995703
EPHB4	TM4SF1	0.211000	0.211000	0.658768
EPHB4	TMC7	0.055900	0.055900	1.000000
TMSB10	EPHB4	0.077900	0.077900	0.781772
EPHB4	TPM1	0.064300	0.064300	1.000000
TUBB2C	EPHB4	0.197800	0.197800	0.767442
TXNIP	EPHB4	0.227600	0.227600	0.627856
UBE2D3	EPHB4	0.391800	0.391800	0.680194
EPHB4	VANGL1	0.102400	0.102400	0.750000
EPHB4	VTCN1	0.205500	0.205500	0.695377
YWHAQ	EPHB4	0.093400	0.093400	0.990364
EPHB4	ZNF750	0.243900	0.243900	0.916359
FGFBP1	EPHB6	0.238500	0.238500	0.794969
G0S2	EPHB6	0.468500	0.468500	0.859552
GDF15	EPHB6	0.241800	0.241800	0.951613
GNG10	EPHB6	0.114700	0.114700	0.990410
EPHB6	GPR153	0.067300	0.067300	0.827637
GPX2	EPHB6	0.073200	0.073200	0.963115
GRIN1	EPHB6	0.108000	0.108000	0.726852
EPHB6	HLA-DOA	0.237600	0.237600	0.868266
EPHB6	HYAL1	0.089600	0.089600	0.928571
LRP8	EPHB6	0.359700	0.359700	0.955518
EPHB6	MAPK13	0.051200	0.051200	0.972656
MERTK	EPHB6	0.106400	0.106400	0.597744
MLPH	EPHB6	0.082800	0.082800	0.996377
MYO10	EPHB6	0.066100	0.066100	0.990923
NOL9	EPHB6	0.220800	0.220800	0.538043
NRIP1	EPHB6	0.065700	0.065700	0.993912
PIK3R2	EPHB6	0.230600	0.230600	0.720295
PPRC1	EPHB6	0.073000	0.073000	0.728767
PRKCSH	EPHB6	0.086400	0.086400	0.968750
RASA1	EPHB6	0.130500	0.130500	0.980843
RNASE4	EPHB6	0.112100	0.112100	0.989295
EPHB6	RPS14	0.098100	0.098100	0.962283
EPHB6	SCARB1	0.159300	0.159300	0.999372
SERPINB1	EPHB6	0.210100	0.210100	0.943360
STAT6	EPHB6	0.141900	0.141900	0.983087
TMEM39B	EPHB6	0.111800	0.111800	0.911449
TMSB10	EPHB6	0.083000	0.083000	0.973494
TNFAIP3	EPHB6	0.095000	0.095000	0.988421
EPHB6	TNFRSF11A	0.089300	0.089300	0.855543
TSG101	EPHB6	0.405200	0.405200	0.884008
TUBA4A	EPHB6	0.075100	0.075100	0.924101
EPHB6	UST	0.321300	0.321300	0.918145
ERBB3	EPN3	0.310200	0.310200	0.960026
EPN3	FER1L4	0.068800	0.068800	0.982558
GDF15	EPN3	0.382400	0.382400	0.614278
EPN3	GRPEL1	0.254500	0.254500	0.789391
EPN3	HRAS	0.175200	0.175200	0.946918
EPN3	HSP90AA1	0.100700	0.100700	0.939424
HSPB1	EPN3	0.723900	0.723900	0.786849
EPN3	IGFBP2	0.059400	0.059400	0.961279
IL1B	EPN3	0.073000	0.073000	0.991781
KCNJ2	EPN3	0.105200	0.105200	0.901141
KCNN4	EPN3	0.076400	0.076400	0.918848
LPXN	EPN3	0.512900	0.512900	0.993566
MAPKAPK5	EPN3	0.090500	0.090500	0.878453
MMP7	EPN3	0.070200	0.070200	0.975783
NRN1	EPN3	0.065900	0.065900	0.506829
EPN3	PAK4	0.297700	0.297700	0.709775
EPN3	PDK2	0.299500	0.299500	0.998998
EPN3	PDPK1	0.159200	0.159200	0.920854
PIM1	EPN3	0.190800	0.190800	0.974843
PLCG2	EPN3	0.271800	0.271800	0.997792
EPN3	PRKCD	0.224200	0.224200	0.934880
EPN3	PRR7	0.264900	0.264900	0.933182
RHOB	EPN3	0.084200	0.084200	0.983373
EPN3	RND3	0.061700	0.061700	0.889789
RPS6KA3	EPN3	0.317500	0.317500	0.752441
EPN3	RPS6KB1	0.962600	0.962600	0.643569
EPN3	RRP15	0.080800	0.080800	0.983911
SH3GLB2	EPN3	0.101500	0.101500	0.840394
SLC16A6	EPN3	0.067400	0.067400	0.879822
EPN3	SOD1	0.136700	0.136700	0.912217
SPDEF	EPN3	0.369300	0.369300	0.992147
SPR	EPN3	0.060300	0.060300	0.565506
EPN3	SULT2B1	0.334600	0.334600	0.881650
TAF9	EPN3	0.063800	0.063800	0.694357
TCF7L1	EPN3	0.358700	0.358700	0.999164
TNFAIP3	EPN3	0.111500	0.111500	0.996413
EPN3	TTC9	0.059900	0.059900	0.976628
VIM	EPN3	0.560600	0.560600	0.982519
EZR	ERBB2	0.168800	0.168800	0.884479
ERBB2	FZD5	0.067500	0.067500	0.945185
ERBB2	FZD9	0.101200	0.101200	0.540514
GNA13	ERBB2	0.120600	0.120600	0.933665
GPR109B	ERBB2	0.071900	0.071900	0.998609
ERBB2	GRB7	0.841000	0.841000	0.978478
GSTZ1	ERBB2	0.189000	0.189000	0.853968
GYPC	ERBB2	0.158700	0.158700	1.000000
HSP90AB1	ERBB2	0.165600	0.165600	0.856884
HSPA8	ERBB2	0.400900	0.400900	0.981542
IL1B	ERBB2	0.182000	0.182000	0.996154
IL1R2	ERBB2	0.050900	0.050900	0.944990
ERBB2	ITGB6	0.097300	0.097300	0.963001
KCNJ2	ERBB2	0.060900	0.060900	0.908046
KRT1	ERBB2	0.065100	0.065100	0.910906
MAP2K3	ERBB2	0.132800	0.132800	0.968373
ERBB2	MAPK12	0.142100	0.142100	0.988037
MPP1	ERBB2	0.167100	0.167100	1.000000
ERBB2	NDST1	0.132000	0.132000	0.973485
ERBB2	PDK2	0.160400	0.160400	0.864713
PIM1	ERBB2	0.654000	0.654000	0.998165
PIP4K2A	ERBB2	0.282000	0.282000	0.998936
RPL23A	ERBB2	0.094800	0.094800	0.887131
RPS6KB1	ERBB2	0.055200	0.055200	0.865942
SH3GLB2	ERBB2	0.140500	0.140500	0.954448
SHC1	ERBB2	0.059800	0.059800	0.871237
SLC25A37	ERBB2	0.256700	0.256700	0.998052
ERBB2	SLC29A1	0.061500	0.061500	0.697561
ERBB2	TTC9	0.050600	0.050600	0.932806
UGDH	ERBB2	0.067400	0.067400	0.922849
ERBB3	ETS2	0.141600	0.141600	0.978107
ERBB3	FGFR2	0.267400	0.267400	0.984667
ERBB3	FGFR3	0.068700	0.068700	0.995633
ERBB3	GLI3	0.196400	0.196400	0.546843
ERBB3	GOT2	0.110300	0.110300	0.962829
ERBB3	GPX4	0.050700	0.050700	0.960552
ERBB3	HSPA2	0.262000	0.262000	0.999618
ERBB3	IGFBP2	0.336600	0.336600	0.972965
ERBB3	INSR	0.370000	0.370000	0.947838
ERBB3	INVS	0.090100	0.090100	1.000000
ERBB3	ITGA2	0.170000	0.170000	0.964118
ERBB3	ITGAE	0.130000	0.130000	0.993846
ERBB3	KRT16	0.146200	0.146200	0.969904
ERBB3	MIA3	0.584800	0.584800	0.898085
MLPH	ERBB3	0.841900	0.841900	0.877658
ERBB3	MMP12	0.103900	0.103900	0.991338
ERBB3	MREG	0.197200	0.197200	0.525862
MSN	ERBB3	0.584700	0.584700	0.849666
ERBB3	NET1	0.257500	0.257500	0.954563
ERBB3	NPAS3	0.281900	0.281900	0.998936
NRIP1	ERBB3	0.324000	0.324000	0.513889
ERBB3	ODC1	0.075600	0.075600	0.874339
ERBB3	PI3	0.130800	0.130800	0.964832
ERBB3	PLAT	0.111300	0.111300	0.959569
ERBB3	PLAUR	0.168900	0.168900	0.818236
ERBB3	PSAT1	0.105300	0.105300	0.801519
PTGER4	ERBB3	0.070400	0.070400	0.998580
ERBB3	RBKS	0.058100	0.058100	0.991394
ERBB3	RHOB	0.320700	0.320700	0.628001
ERBB3	RHOC	0.050700	0.050700	0.629191
ERBB3	RRAS2	0.123500	0.123500	0.999190
ERBB3	SHC2	0.210200	0.210200	0.996194
ERBB3	SIGLEC15	0.295900	0.295900	0.997296
ERBB3	SLC16A6	0.076800	0.076800	0.981771
ERBB3	SMOX	0.066600	0.066600	0.989489
SOD2	ERBB3	0.432000	0.432000	0.863194
SPDEF	ERBB3	0.440600	0.440600	0.696323
ERBB3	SPR	0.251800	0.251800	0.744639
ERBB3	ST3GAL2	0.062400	0.062400	0.990385
ERBB3	STC2	0.099800	0.099800	0.874749
ERBB3	TCEAL1	0.307800	0.307800	0.755361
ERBB3	TFF1	0.234900	0.234900	0.642401
ERBB3	TFPI2	0.055600	0.055600	1.000000
ERBB3	TPM4	0.065200	0.065200	0.998466
ERBB3	TUBA4A	0.330000	0.330000	0.966061
ERBB3	UPP1	0.175000	0.175000	0.949143
VAV3	ERBB3	0.222200	0.222200	0.516202
ETS1	EREG	0.078600	0.078600	0.954198
GNRH2	EREG	0.135900	0.135900	0.948492
EREG	GULP1	0.054200	0.054200	0.586716
HLA-F	EREG	0.056500	0.056500	1.000000
HMOX1	EREG	0.090100	0.090100	0.706992
IER3	EREG	0.118800	0.118800	0.942761
IL1F7	EREG	0.080800	0.080800	0.969059
ITGA2	EREG	0.150800	0.150800	0.969496
LGALS3	EREG	0.065300	0.065300	0.961715
LRP3	EREG	0.456000	0.456000	0.844737
MAP3K14	EREG	0.110800	0.110800	0.997292
MAP3K3	EREG	0.115500	0.115500	0.794805
MREG	EREG	0.091700	0.091700	1.000000
MTRR	EREG	0.050900	0.050900	0.996071
NFATC3	EREG	0.083000	0.083000	0.968675
NFKB1	EREG	0.068900	0.068900	0.975327
NOTCH4	EREG	0.159700	0.159700	0.951785
PODXL	EREG	0.076200	0.076200	0.998688
PRKACB	EREG	0.082400	0.082400	0.934466
PSTPIP1	EREG	0.109600	0.109600	0.983577
RAD51L3	EREG	0.089600	0.089600	1.000000
RAF1	EREG	0.207800	0.207800	0.962464
RORA	EREG	0.056400	0.056400	0.996454
SIGLEC15	EREG	0.259800	0.259800	0.957275
SLC16A6	EREG	0.087900	0.087900	0.990899
SOX3	EREG	0.128500	0.128500	0.899611
STAT3	EREG	0.082800	0.082800	0.996377
SULF1	EREG	0.272400	0.272400	0.941630
TFF1	EREG	0.098500	0.098500	1.000000
THRB	EREG	0.052200	0.052200	0.998084
TMSB10	EREG	0.099300	0.099300	0.998993
TRIB3	EREG	0.083100	0.083100	0.987966
UGDH	EREG	0.219400	0.219400	0.986782
WBP4	EREG	0.063400	0.063400	0.930599
EZR	ETS1	0.076600	0.076600	0.998695
ETS1	FDPS	0.294700	0.294700	0.926366
FZD10	ETS1	0.078400	0.078400	0.609694
ETS1	FZD8	0.388700	0.388700	0.905325
GNA13	ETS1	0.370700	0.370700	0.811168
GNRH2	ETS1	0.057500	0.057500	0.756522
GRB7	ETS1	0.155200	0.155200	0.645619
GYPC	ETS1	0.060500	0.060500	1.000000
ILK	ETS1	0.074700	0.074700	0.994645
IVL	ETS1	0.436400	0.436400	0.994500
ETS1	LIMK1	0.162400	0.162400	0.918103
LTB	ETS1	0.144400	0.144400	1.000000
MAL	ETS1	0.076700	0.076700	0.997392
MAP2K1	ETS1	0.197200	0.197200	0.654158
MAP3K5	ETS1	0.081900	0.081900	0.841270
ME1	ETS1	0.050900	0.050900	0.990177
PIK3R2	ETS1	0.100500	0.100500	0.933333
PIK3R5	ETS1	0.099000	0.099000	1.000000
PLCB3	ETS1	0.061600	0.061600	0.995130
PLEK2	ETS1	0.060900	0.060900	0.532020
ETS1	PNPLA3	0.222000	0.222000	0.514414
POLR1B	ETS1	0.080900	0.080900	0.993820
PRKACA	ETS1	0.098900	0.098900	0.586451
PRKCQ	ETS1	0.080500	0.080500	0.981366
PSAT1	ETS1	0.132000	0.132000	0.999242
PTGER4	ETS1	0.073700	0.073700	1.000000
RAB5C	ETS1	0.051500	0.051500	0.990291
RAC2	ETS1	0.180800	0.180800	1.000000
ETS1	RARB	0.068100	0.068100	0.967695
RPL26L1	ETS1	0.090200	0.090200	0.902439
SAA4	ETS1	0.074600	0.074600	0.993298
SH3TC1	ETS1	0.287200	0.287200	0.924791
SMAD1	ETS1	0.282100	0.282100	0.997164
STK17B	ETS1	0.181000	0.181000	0.990608
SYNGR4	ETS1	0.066600	0.066600	1.000000
TGFB1	ETS1	0.185300	0.185300	0.777118
TPSG1	ETS1	0.407100	0.407100	0.577991
ZNF215	ETS1	0.103800	0.103800	0.777457
ETS2	FOSL1	0.109600	0.109600	0.854927
ETS2	GNA15	0.158100	0.158100	0.972802
GNG11	ETS2	0.158600	0.158600	0.998108
ETS2	GNRH2	0.108100	0.108100	0.982424
ETS2	HBEGF	0.065600	0.065600	0.774390
ETS2	HYAL1	0.056400	0.056400	0.939716
IGFBP3	ETS2	0.120100	0.120100	0.976686
IGFBP7	ETS2	0.094100	0.094100	0.996812
ETS2	IL6	0.112600	0.112600	0.503552
ITGA5	ETS2	0.086900	0.086900	0.947066
KCTD12	ETS2	0.175500	0.175500	0.998860
KLF11	ETS2	0.099700	0.099700	0.531595
MAFF	ETS2	0.067000	0.067000	0.605970
MMP3	ETS2	0.095400	0.095400	0.948637
MTMR6	ETS2	0.076700	0.076700	0.666232
NNMT	ETS2	0.285900	0.285900	0.873382
ETS2	PLA2G3	0.092300	0.092300	0.990249
PLAU	ETS2	0.150800	0.150800	0.811008
ETS2	PPP1R3D	0.055200	0.055200	0.974638
PRKCDBP	ETS2	0.218800	0.218800	0.903565
PRNP	ETS2	0.881300	0.881300	0.994894
RASA1	ETS2	0.064700	0.064700	0.956723
ETS2	RND3	0.281000	0.281000	0.610676
ETS2	ROR1	0.060700	0.060700	0.528830
RPS6KA5	ETS2	0.122600	0.122600	0.989396
ETS2	RXRA	0.062100	0.062100	0.512077
SGK1	ETS2	0.106400	0.106400	0.956767
