Parent	Child	BS.Prob	edgeScore	BS.Direction
FGFR3	SULT1A1	0.103600	0.103600	0.699807
FGFR3	SULT1A2	0.080300	0.080300	0.571606
FGFR3	SUMF1	0.239900	0.239900	0.780325
TMEM154	FGFR3	0.104500	0.104500	0.692823
UBE2E3	FGFR3	0.065100	0.065100	0.778802
UCA1	FGFR3	0.130000	0.130000	0.701538
UTS2R	FGFR3	0.062800	0.062800	0.982484
VPS28	FGFR3	0.217100	0.217100	0.859512
WBP4	FGFR3	0.116400	0.116400	0.930412
YWHAB	FGFR3	0.140600	0.140600	0.594595
FGFR3	ZNF467	0.380900	0.380900	0.593857
FOS	FHIT	0.149800	0.149800	0.911215
HIF1A	FHIT	0.092300	0.092300	0.501625
FHIT	HSPA2	0.258500	0.258500	0.846809
IER2	FHIT	0.192900	0.192900	0.705029
IL6	FHIT	0.178600	0.178600	0.997760
INHBA	FHIT	0.089900	0.089900	0.787542
FHIT	IRX2	0.098100	0.098100	0.561672
ITGA7	FHIT	0.054800	0.054800	0.923358
JUND	FHIT	0.074400	0.074400	0.908602
KLF10	FHIT	0.059100	0.059100	0.930626
LBX1	FHIT	0.110800	0.110800	0.989170
LIF	FHIT	0.147300	0.147300	0.998642
FHIT	LRCH4	0.313500	0.313500	0.723445
MAL	FHIT	0.191800	0.191800	0.995829
MAP2K3	FHIT	0.233100	0.233100	0.989275
FHIT	MBOAT2	0.183700	0.183700	0.959717
FHIT	MMP1	0.071600	0.071600	0.587989
FHIT	MT3	0.107400	0.107400	0.920857
FHIT	MTHFD2	0.053200	0.053200	0.823308
MYC	FHIT	0.062300	0.062300	0.844302
FHIT	MYL5	0.144000	0.144000	0.838194
NFKBIZ	FHIT	0.142200	0.142200	0.940928
NUDT6	FHIT	0.069900	0.069900	0.635193
FHIT	PLEK2	0.059600	0.059600	0.968121
PNPLA3	FHIT	0.324600	0.324600	0.994147
RASSF1	FHIT	0.201300	0.201300	0.954794
FHIT	RHOV	0.079700	0.079700	0.815558
FHIT	RNF5	0.219500	0.219500	0.978132
ROBO3	FHIT	0.449300	0.449300	0.945471
RPS16	FHIT	0.059900	0.059900	0.706177
FHIT	RPS28	0.070700	0.070700	0.684583
FHIT	RPS6KA2	0.066800	0.066800	0.502994
SCN4B	FHIT	0.067800	0.067800	0.992625
SLC25A25	FHIT	0.050900	0.050900	0.996071
SOCS2	FHIT	0.125300	0.125300	0.761373
SP5	FHIT	0.051900	0.051900	0.757225
SPPL2B	FHIT	0.183300	0.183300	0.606110
SPRR1A	FHIT	0.291100	0.291100	0.991068
STAM2	FHIT	0.123500	0.123500	0.604858
STK4	FHIT	0.076000	0.076000	0.873684
SYK	FHIT	0.252300	0.252300	0.656361
SYNJ2	FHIT	0.078800	0.078800	0.998731
TNFRSF10A	FHIT	0.067100	0.067100	0.997019
TRERF1	FHIT	0.085400	0.085400	0.539813
FHIT	TUBA8	0.059000	0.059000	0.891525
UBE2C	FHIT	0.069400	0.069400	0.900576
VANGL1	FHIT	0.096300	0.096300	0.642783
FHIT	WNT3	0.070900	0.070900	0.781382
WNT7A	FHIT	0.151300	0.151300	0.532716
FNDC4	FKSG2	0.068400	0.068400	1.000000
FUT2	FKSG2	0.443100	0.443100	0.615888
GAL	FKSG2	0.061500	0.061500	0.801626
FKSG2	GAS5	0.215000	0.215000	0.677209
FKSG2	GNAS	0.071900	0.071900	0.617524
GNG11	FKSG2	0.101700	0.101700	0.837758
FKSG2	GOT1	0.073500	0.073500	0.993197
FKSG2	GSTK1	0.251200	0.251200	0.898487
FKSG2	HEY1	0.091700	0.091700	0.621592
FKSG2	HGS	0.221400	0.221400	0.502258
FKSG2	HK2	0.073200	0.073200	0.889344
INE1	FKSG2	0.151100	0.151100	0.937790
FKSG2	INVS	0.057000	0.057000	0.908772
ITPR3	FKSG2	0.099500	0.099500	0.766834
KCTD12	FKSG2	0.076800	0.076800	0.972656
KRT1	FKSG2	0.052800	0.052800	0.793561
KRT34	FKSG2	0.052100	0.052100	0.990403
FKSG2	LOC399959	0.057100	0.057100	0.831874
MAP3K4	FKSG2	0.055300	0.055300	0.873418
MKI67IP	FKSG2	0.085500	0.085500	0.529825
FKSG2	MKNK1	0.094900	0.094900	0.760801
FKSG2	MTHFD2	0.125200	0.125200	0.805911
MYO10	FKSG2	0.103600	0.103600	0.502896
NFAT5	FKSG2	0.114800	0.114800	0.971254
NKD2	FKSG2	0.057700	0.057700	0.960139
FKSG2	NOL9	0.057900	0.057900	0.526770
NUPR1	FKSG2	0.067700	0.067700	0.661743
FKSG2	PABPC3	0.124200	0.124200	0.880032
FKSG2	PAK4	0.095000	0.095000	0.587368
FKSG2	PCSK9	0.050600	0.050600	0.826087
FKSG2	PHGDH	0.477500	0.477500	0.693822
PLA2G4D	FKSG2	0.107400	0.107400	0.951583
FKSG2	POLR1B	0.113200	0.113200	0.653710
PRKAA1	FKSG2	0.254600	0.254600	0.840927
FKSG2	PRKCG	0.307100	0.307100	0.633019
FKSG2	PTPMT1	0.186500	0.186500	0.552279
RAP1A	FKSG2	0.071000	0.071000	0.760563
RNF11	FKSG2	0.061500	0.061500	0.814634
ROR2	FKSG2	0.365700	0.365700	0.634673
RPA4	FKSG2	0.247800	0.247800	0.554076
FKSG2	RPIA	0.164600	0.164600	0.559538
FKSG2	RPL35A	0.111400	0.111400	0.740575
FKSG2	RPL36	0.284800	0.284800	0.802317
FKSG2	RPS16	0.379600	0.379600	0.643836
SAA4	FKSG2	0.054800	0.054800	0.979927
FKSG2	SEH1L	0.342400	0.342400	0.768400
SOX1	FKSG2	0.171000	0.171000	0.932164
FKSG2	SPRR3	0.317400	0.317400	0.530876
SRC	FKSG2	0.063700	0.063700	0.635793
STK17B	FKSG2	0.073600	0.073600	0.754076
FKSG2	SULT4A1	0.146800	0.146800	0.526567
FKSG2	TMPRSS11D	0.145300	0.145300	0.702684
TMSB10	FKSG2	0.070100	0.070100	0.858773
UBE2D4	FKSG2	0.105400	0.105400	0.812144
VIM	FKSG2	0.159200	0.159200	0.884422
FKSG2	VTCN1	0.280400	0.280400	0.617689
FLJ22184	FUT1	0.069200	0.069200	0.937861
GLS	FLJ22184	0.069700	0.069700	0.941176
GNA13	FLJ22184	0.068200	0.068200	0.953079
FLJ22184	GNAQ	0.125000	0.125000	0.802400
GNAS	FLJ22184	0.124900	0.124900	0.550841
GNG5	FLJ22184	0.157600	0.157600	0.782995
FLJ22184	GOT2	0.138300	0.138300	0.582068
FLJ22184	HDAC6	0.081900	0.081900	0.572650
HIST3H3	FLJ22184	0.051800	0.051800	0.974903
HK1	FLJ22184	0.371300	0.371300	0.506598
FLJ22184	HPCAL1	0.062100	0.062100	0.737520
FLJ22184	IFITM3	0.072900	0.072900	0.543210
INF2	FLJ22184	0.164000	0.164000	0.737195
INPPL1	FLJ22184	0.254000	0.254000	0.787008
FLJ22184	KCNK1	0.060700	0.060700	0.856672
FLJ22184	KISS1R	0.282500	0.282500	0.597168
FLJ22184	MAP3K11	0.092800	0.092800	0.978448
FLJ22184	MAPK3	0.060500	0.060500	0.553719
MIA3	FLJ22184	0.089200	0.089200	0.687220
MLPH	FLJ22184	0.455400	0.455400	0.843215
MYCN	FLJ22184	0.124600	0.124600	0.672552
NFATC4	FLJ22184	0.182800	0.182800	0.833698
FLJ22184	NPBWR1	0.246500	0.246500	0.764300
NRSN2	FLJ22184	0.246200	0.246200	0.561332
FLJ22184	OGFR	0.251500	0.251500	0.909742
FLJ22184	OSBPL8	0.084100	0.084100	0.881094
FLJ22184	PAK1	0.052000	0.052000	0.523077
FLJ22184	PAK4	0.106200	0.106200	0.728814
PDPK1	FLJ22184	0.350800	0.350800	0.746009
PIP5K1C	FLJ22184	0.243100	0.243100	0.512546
PLA2G12A	FLJ22184	0.114900	0.114900	0.562228
PLA2G6	FLJ22184	0.141800	0.141800	0.760931
PLCG1	FLJ22184	0.219200	0.219200	0.938869
PRKCSH	FLJ22184	0.195400	0.195400	0.709826
RAB15	FLJ22184	0.067000	0.067000	0.634328
RAB5B	FLJ22184	0.067600	0.067600	0.798817
RAP1A	FLJ22184	0.058300	0.058300	0.626072
RBM7	FLJ22184	0.101700	0.101700	0.936087
RHOT2	FLJ22184	0.684500	0.684500	0.715559
RXRA	FLJ22184	0.083300	0.083300	0.761104
SH3GLB1	FLJ22184	0.170900	0.170900	0.911059
SLC20A1	FLJ22184	0.150900	0.150900	0.587144
SOCS5	FLJ22184	0.083800	0.083800	0.862768
SPDEF	FLJ22184	0.259200	0.259200	0.843364
SUFU	FLJ22184	0.137000	0.137000	0.584672
SULT1A2	FLJ22184	0.096500	0.096500	0.529534
FLJ22184	TNRC18	0.179400	0.179400	0.672241
TOP2B	FLJ22184	0.143000	0.143000	0.789510
UBE2D1	FLJ22184	0.303400	0.303400	0.692485
UTP18	FLJ22184	0.075700	0.075700	0.815059
VIM	FLJ22184	0.107800	0.107800	0.795918
YWHAQ	FLJ22184	0.075300	0.075300	0.937583
ZNF467	FLJ22184	0.470500	0.470500	0.751116
FLJ22184	ZNF579	0.073300	0.073300	0.654843
FLJ35390	FNBP1	0.303400	0.303400	0.989123
FNDC4	FLJ35390	0.443300	0.443300	0.720505
FOSL1	FLJ35390	0.262300	0.262300	0.808997
FLJ35390	FZD5	0.091300	0.091300	0.998905
FLJ35390	GBP2	0.210400	0.210400	0.999525
FLJ35390	GNG10	0.089900	0.089900	0.995551
FLJ35390	GPR109B	0.123600	0.123600	0.892395
FLJ35390	GRB2	0.155400	0.155400	0.999356
FLJ35390	GRN	0.096100	0.096100	1.000000
HBEGF	FLJ35390	0.259600	0.259600	0.744222
FLJ35390	HDAC8	0.334800	0.334800	0.925329
FLJ35390	HMGA2	0.421700	0.421700	0.602798
FLJ35390	HMOX1	0.066900	0.066900	0.997010
FLJ35390	HSP90AB1	0.409400	0.409400	0.999511
FLJ35390	HSPA5	0.066400	0.066400	0.996988
ICAM1	FLJ35390	0.063500	0.063500	0.773228
FLJ35390	IER3	0.186400	0.186400	0.974785
IL6	FLJ35390	0.287500	0.287500	0.732522
FLJ35390	IRF1	0.261700	0.261700	0.982423
FLJ35390	ITGA2	0.063200	0.063200	0.955696
FLJ35390	ITGB6	0.090300	0.090300	0.997785
FLJ35390	ITGB7	0.294200	0.294200	0.880354
FLJ35390	JMJD6	0.222800	0.222800	0.909785
FLJ35390	LBX1	0.568200	0.568200	0.894931
FLJ35390	LDLR	0.143500	0.143500	0.772125
FLJ35390	LIF	0.320100	0.320100	0.767573
FLJ35390	LOC100131581	0.053300	0.053300	0.998124
LOC92249	FLJ35390	0.100600	0.100600	0.799205
FLJ35390	LRP3	0.075700	0.075700	0.955086
FLJ35390	LRRC8C	0.205200	0.205200	0.644737
FLJ35390	LYPD5	0.254500	0.254500	0.979568
FLJ35390	MAFF	0.236500	0.236500	0.539958
FLJ35390	MAP2K3	0.222200	0.222200	0.853735
FLJ35390	MAP3K5	0.187100	0.187100	0.998931
FLJ35390	MAP3K8	0.448600	0.448600	0.821444
FLJ35390	MAPK12	0.271800	0.271800	0.995217
FLJ35390	MAPK6	0.050800	0.050800	1.000000
FLJ35390	MAPK7	0.109900	0.109900	0.989081
FLJ35390	MCL1	0.053900	0.053900	1.000000
FLJ35390	MEF2D	0.215800	0.215800	0.879055
MERTK	FLJ35390	0.065600	0.065600	0.717988
FLJ35390	MEX3B	0.057300	0.057300	0.996510
FLJ35390	MEX3D	0.055700	0.055700	1.000000
FLJ35390	MMP28	0.136900	0.136900	0.897005
FLJ35390	MYC	0.081500	0.081500	0.990184
FLJ35390	MYO1E	0.054400	0.054400	0.974265
FLJ35390	NCOA7	0.461800	0.461800	0.969684
FLJ35390	NFATC1	0.106300	0.106300	0.905927
NFKB1	FLJ35390	0.302100	0.302100	0.590202
FLJ35390	NFKB2	0.242900	0.242900	0.842322
FLJ35390	NFKBIA	0.417600	0.417600	0.782807
FLJ35390	NFKBIB	0.066200	0.066200	1.000000
FLJ35390	NFKBIZ	0.329600	0.329600	0.853459
FLJ35390	NPAS3	0.191400	0.191400	0.998433
FLJ35390	OBSCN	0.470500	0.470500	0.993836
FLJ35390	ORC6L	0.536700	0.536700	0.587293
FLJ35390	OVOL1	0.165200	0.165200	1.000000
FLJ35390	PHLDA1	0.209600	0.209600	0.823473
FLJ35390	PLAUR	0.272500	0.272500	0.996697
FLJ35390	PNPLA3	0.130400	0.130400	0.887270
FLJ35390	PPP1R15B	0.300900	0.300900	0.592888
FLJ35390	PPP1R3B	0.513000	0.513000	0.561598
FLJ35390	PPP3CA	0.054700	0.054700	1.000000
PPRC1	FLJ35390	0.123500	0.123500	0.661538
FLJ35390	PRPF4B	0.059400	0.059400	0.998316
FLJ35390	PRSS22	0.058700	0.058700	0.994889
FLJ35390	PTK2B	0.462500	0.462500	0.847351
FLJ35390	RASD1	0.139400	0.139400	0.985653
FLJ35390	RASSF1	0.093900	0.093900	0.932907
FLJ35390	RCAN1	0.062400	0.062400	0.983974
FLJ35390	RCOR1	0.118400	0.118400	0.997466
FLJ35390	RHOA	0.058200	0.058200	1.000000
FLJ35390	RNF11	0.224000	0.224000	0.995982
FLJ35390	RPS6KA3	0.107500	0.107500	0.985116
FLJ35390	RRAS2	0.113300	0.113300	0.995587
FLJ35390	RRP1	0.249200	0.249200	0.949037
FLJ35390	SGK1	0.112600	0.112600	1.000000
FLJ35390	SGMS2	0.089900	0.089900	0.985539
FLJ35390	SIGLEC15	0.250300	0.250300	0.996804
FLJ35390	SLC25A25	0.104700	0.104700	0.652340
FLJ35390	SLC34A3	0.112300	0.112300	0.731968
FLJ35390	SLC6A14	0.194700	0.194700	0.953775
FLJ35390	SMAD3	0.212300	0.212300	0.993877
FLJ35390	SMAD5	0.119600	0.119600	0.999164
FLJ35390	SOCS3	0.065200	0.065200	0.768405
FLJ35390	SOD2	0.218400	0.218400	0.808608
FLJ35390	SOS2	0.190400	0.190400	0.991071
SOX17	FLJ35390	0.116700	0.116700	0.550129
FLJ35390	SOX3	0.159300	0.159300	0.999372
FLJ35390	SOX9	0.078800	0.078800	1.000000
FLJ35390	SPINK1	0.052300	0.052300	0.998088
FLJ35390	SPINK5	0.057800	0.057800	0.987889
FLJ35390	SPRR1A	0.054800	0.054800	0.760949
SPRY4	FLJ35390	0.189500	0.189500	0.636412
FLJ35390	STK4	0.296000	0.296000	0.993919
FLJ35390	STK40	0.174100	0.174100	0.668007
FLJ35390	STX12	0.236900	0.236900	0.976361
SYNJ2	FLJ35390	0.072500	0.072500	0.696552
FLJ35390	T	0.183600	0.183600	0.998366
FLJ35390	THEM5	0.284800	0.284800	0.880618
FLJ35390	TMEFF2	0.216300	0.216300	0.998613
FLJ35390	TNF	0.238500	0.238500	0.756394
TNFAIP3	FLJ35390	0.255100	0.255100	0.524108
FLJ35390	TNFRSF10A	0.131700	0.131700	0.902050
FLJ35390	TNFRSF11A	0.057400	0.057400	1.000000
FLJ35390	TPM4	0.168200	0.168200	0.996433
FLJ35390	UBE2D3	0.124900	0.124900	0.986389
FLJ35390	UST	0.673000	0.673000	0.693759
FLJ35390	VPS37B	0.109000	0.109000	0.857798
FLJ35390	WNT6	0.588900	0.588900	0.645610
FLJ35390	WNT7A	0.144800	0.144800	0.991713
FLJ35390	WWTR1	0.314500	0.314500	0.673450
FLJ35390	YWHAE	0.070900	0.070900	1.000000
FLJ35390	ZNF215	0.418900	0.418900	0.512294
FLJ35390	ZNF503	0.063700	0.063700	0.974882
FLJ35390	ZSCAN10	0.055800	0.055800	0.994624
FNBP1	FLJ35934	0.055600	0.055600	0.917266
FZD6	FLJ35934	0.084500	0.084500	0.857988
G0S2	FLJ35934	0.054000	0.054000	0.979630
GBP2	FLJ35934	0.168200	0.168200	0.819857
GNA13	FLJ35934	0.089100	0.089100	0.897868
FLJ35934	GNB1	0.050100	0.050100	0.584830
FLJ35934	GNG4	0.091300	0.091300	0.605696
GNG5	FLJ35934	0.060100	0.060100	0.645591
FLJ35934	GSK3B	0.059000	0.059000	0.955932
GYPC	FLJ35934	0.116200	0.116200	0.919105
INHBA	FLJ35934	0.053700	0.053700	0.914339
IRX2	FLJ35934	0.063000	0.063000	0.701587
FLJ35934	ITGA6	0.221300	0.221300	0.917759
JAK3	FLJ35934	0.143500	0.143500	0.964460
KLHL7	FLJ35934	0.072000	0.072000	0.788889
LOC399959	FLJ35934	0.218000	0.218000	0.911009
MAN2A2	FLJ35934	0.090900	0.090900	0.674367
MAP2K4	FLJ35934	0.064100	0.064100	0.667707
MAP3K14	FLJ35934	0.168000	0.168000	0.856548
FLJ35934	MAP3K2	0.079700	0.079700	0.618570
MEF2A	FLJ35934	0.078200	0.078200	0.878517
MIA3	FLJ35934	0.113300	0.113300	0.797882
MLKL	FLJ35934	0.175600	0.175600	0.962984
MMP17	FLJ35934	0.089100	0.089100	0.945006
MOBKL2C	FLJ35934	0.091500	0.091500	0.945355
MRAS	FLJ35934	0.325200	0.325200	0.967097
MST1R	FLJ35934	0.296500	0.296500	0.561551
FLJ35934	MT3	0.050600	0.050600	0.924901
MTSS1	FLJ35934	0.097800	0.097800	0.781186
NFIL3	FLJ35934	0.075400	0.075400	1.000000
OGFR	FLJ35934	0.107900	0.107900	0.940686
PDE4C	FLJ35934	0.061000	0.061000	0.868852
PGF	FLJ35934	0.051800	0.051800	0.795367
PIK3R2	FLJ35934	0.153000	0.153000	0.582353
PKIB	FLJ35934	0.057100	0.057100	0.525394
PLEKHF1	FLJ35934	0.073800	0.073800	0.968835
PPIF	FLJ35934	0.098600	0.098600	0.505071
PRKAA1	FLJ35934	0.097600	0.097600	0.923156
PRKX	FLJ35934	0.055700	0.055700	0.912029
PTGER4	FLJ35934	0.213500	0.213500	0.949415
FLJ35934	PTMA	0.054200	0.054200	0.704797
RCBTB1	FLJ35934	0.051700	0.051700	0.560928
RHOG	FLJ35934	0.330100	0.330100	0.976068
RRAS2	FLJ35934	0.188000	0.188000	0.980319
RRP1	FLJ35934	0.142100	0.142100	0.995778
SH3GL1	FLJ35934	0.102700	0.102700	0.848101
SMURF1	FLJ35934	0.120300	0.120300	0.881962
SOCS2	FLJ35934	0.059800	0.059800	0.897993
STAT5A	FLJ35934	0.443100	0.443100	0.876100
STK11	FLJ35934	0.056800	0.056800	0.963028
FLJ35934	STX1A	0.066200	0.066200	0.616314
SULF1	FLJ35934	0.138700	0.138700	0.846431
TAF1A	FLJ35934	0.057100	0.057100	0.856392
FLJ35934	TMEM87B	0.230400	0.230400	0.800781
TPP1	FLJ35934	0.052100	0.052100	0.796545
FLJ35934	TUBA8	0.068900	0.068900	0.934688
VANGL1	FLJ35934	0.137600	0.137600	0.628634
VIM	FLJ35934	0.089900	0.089900	0.598443
FNDC4	FNBP1	0.068700	0.068700	1.000000
FNBP1	GLS	0.095200	0.095200	0.892857
GNB2L1	FNBP1	0.136100	0.136100	0.822924
GPR109B	FNBP1	0.086700	0.086700	0.838524
HDAC8	FNBP1	0.060300	0.060300	0.975124
HMGA2	FNBP1	0.120600	0.120600	0.999171
IL6	FNBP1	0.051000	0.051000	0.994118
IRF1	FNBP1	0.112200	0.112200	0.981283
FNBP1	ITGAV	0.084500	0.084500	0.986982
ITGB7	FNBP1	0.600000	0.600000	0.929667
JAK1	FNBP1	0.066100	0.066100	0.594554
FNBP1	JAK3	0.166500	0.166500	0.778378
KCTD12	FNBP1	0.166200	0.166200	0.626354
KIAA1949	FNBP1	0.117300	0.117300	0.915601
FNBP1	LOC441204	0.054200	0.054200	0.883764
LRP3	FNBP1	0.101700	0.101700	0.805310
LRRC8C	FNBP1	0.076500	0.076500	0.988235
MERTK	FNBP1	0.099500	0.099500	1.000000
MMP28	FNBP1	0.053700	0.053700	0.875233
NFAT5	FNBP1	0.130600	0.130600	0.928790
NFKB1	FNBP1	0.150000	0.150000	0.996667
NFKBIA	FNBP1	0.065800	0.065800	0.990881
NFKBIZ	FNBP1	0.055100	0.055100	0.735027
NR3C1	FNBP1	0.114200	0.114200	0.628722
FNBP1	PLEKHF1	0.053000	0.053000	0.779245
PPP1R3B	FNBP1	0.373300	0.373300	0.997857
FNBP1	PRKCH	0.353200	0.353200	0.827576
FNBP1	PTGER4	0.226900	0.226900	0.513442
FNBP1	RASSF5	0.050200	0.050200	0.792829
RRP1	FNBP1	0.092800	0.092800	0.996767
FNBP1	SEPW1	0.546200	0.546200	0.940864
SHFM1	FNBP1	0.104900	0.104900	0.561487
FNBP1	SIN3A	0.089500	0.089500	0.975419
FNBP1	SLC6A14	0.158600	0.158600	0.863178
SOX17	FNBP1	0.068600	0.068600	1.000000
SPRR1A	FNBP1	0.132200	0.132200	0.998487
SPRY2	FNBP1	0.089100	0.089100	0.996633
FNBP1	STAT5A	0.375200	0.375200	0.713753
STK17A	FNBP1	0.174000	0.174000	0.803448
STK4	FNBP1	0.087600	0.087600	0.882420
THEM5	FNBP1	0.079400	0.079400	0.787154
TNFAIP3	FNBP1	0.252200	0.252200	0.997621
FNBP1	TRAF2	0.050100	0.050100	0.944112
TSC22D1	FNBP1	0.075200	0.075200	0.989362
UST	FNBP1	0.163100	0.163100	0.997548
VANGL1	FNBP1	0.059800	0.059800	0.921405
VPS37B	FNBP1	0.431100	0.431100	0.976804
FNBP1	WASF2	0.053400	0.053400	0.919476
WNT6	FNBP1	0.080600	0.080600	0.995037
WWTR1	FNBP1	0.150000	0.150000	0.982000
ZNF215	FNBP1	0.137100	0.137100	1.000000
FOSL1	FNDC4	0.165900	0.165900	0.836649
FNDC4	FOXC2	0.082600	0.082600	0.980630
FNDC4	GNG10	0.057900	0.057900	1.000000
FNDC4	GPNMB	0.060900	0.060900	1.000000
FNDC4	GPR109B	0.064000	0.064000	0.964063
FNDC4	GPX1	0.300600	0.300600	0.999335
FNDC4	GRK6	0.173800	0.173800	0.997699
FNDC4	GRPEL1	0.055700	0.055700	0.985637
HBEGF	FNDC4	0.514800	0.514800	0.705711
FNDC4	HDAC4	0.079900	0.079900	0.997497
FNDC4	HIST3H3	0.055100	0.055100	1.000000
FNDC4	HMGA2	0.310900	0.310900	0.747829
FNDC4	HSP90AA1	0.084300	0.084300	1.000000
FNDC4	IER3	0.062300	0.062300	0.977528
FNDC4	IL1F5	0.188700	0.188700	0.998410
FNDC4	IL6	0.285300	0.285300	0.623204
FNDC4	IRF1	0.177900	0.177900	0.871276
FNDC4	ITGAE	0.405900	0.405900	0.998275
FNDC4	ITGB7	0.398600	0.398600	0.976668
FNDC4	JMJD6	0.244000	0.244000	0.881967
FNDC4	JUND	0.122700	0.122700	0.908720
FNDC4	KCTD12	0.162600	0.162600	1.000000
FNDC4	KLF16	0.149700	0.149700	0.998664
FNDC4	KLF6	0.355700	0.355700	0.990160
FNDC4	KLF7	0.293600	0.293600	0.997616
FNDC4	KRT5	0.117600	0.117600	0.999150
FNDC4	KRT6B	0.348600	0.348600	1.000000
FNDC4	LBX1	0.289200	0.289200	0.991355
FNDC4	LDLR	0.241300	0.241300	0.944053
LIF	FNDC4	0.158000	0.158000	0.594304
FNDC4	LIG1	0.052200	0.052200	1.000000
FNDC4	LOC92249	0.560400	0.560400	0.756246
FNDC4	LRP3	0.454100	0.454100	0.978639
FNDC4	LRRC8C	0.241300	0.241300	0.750932
FNDC4	LYPD5	0.237500	0.237500	0.996632
FNDC4	MAFF	0.649800	0.649800	0.530625
FNDC4	MAP1B	0.195000	0.195000	1.000000
FNDC4	MAP2K3	0.506000	0.506000	0.617589
FNDC4	MAP3K5	0.124100	0.124100	1.000000
FNDC4	MAP3K8	0.315800	0.315800	0.765041
FNDC4	MAPK12	0.082400	0.082400	0.998786
FNDC4	MAPK8	0.480200	0.480200	0.984798
FNDC4	MEF2D	0.136500	0.136500	0.989011
FNDC4	MERTK	0.161400	0.161400	0.719950
FNDC4	MLKL	0.085400	0.085400	1.000000
FNDC4	MMP2	0.074500	0.074500	0.998658
FNDC4	MMP7	0.057200	0.057200	1.000000
FNDC4	NFAT5	0.217700	0.217700	0.999081
FNDC4	NFATC1	0.641900	0.641900	0.961676
FNDC4	NFIL3	0.144800	0.144800	0.872928
FNDC4	NFIX	0.070700	0.070700	1.000000
FNDC4	NFKB1	0.132900	0.132900	0.596689
FNDC4	NFKB2	0.089400	0.089400	0.947427
FNDC4	NFKBIA	0.207900	0.207900	0.608947
FNDC4	NFKBIZ	0.113900	0.113900	0.776119
FNDC4	NNMT	0.434000	0.434000	0.989631
FNDC4	NPC1	0.054600	0.054600	1.000000
FNDC4	ORC6L	0.421500	0.421500	0.748992
FNDC4	OVOL1	0.092600	0.092600	1.000000
FNDC4	PELO	0.058400	0.058400	0.994863
FNDC4	PHLDA1	0.369300	0.369300	0.824533
FNDC4	PHLDA2	0.108900	0.108900	0.999082
FNDC4	PI3	0.071000	0.071000	0.992958
FNDC4	PIK3R3	0.213200	0.213200	1.000000
FNDC4	PIK3R5	0.077100	0.077100	0.994812
FNDC4	PITPNA	0.367300	0.367300	0.998639
FNDC4	PLCD3	0.051900	0.051900	0.998073
FNDC4	PLD2	0.195100	0.195100	0.998462
FNDC4	PNPLA3	0.445000	0.445000	0.980000
FNDC4	PPP1R15B	0.098500	0.098500	0.896447
FNDC4	PPP1R3B	0.459200	0.459200	0.643728
FNDC4	PPRC1	0.500400	0.500400	0.622502
FNDC4	PRKCG	0.054700	0.054700	1.000000
FNDC4	PRSS22	0.084600	0.084600	0.996454
PTK2B	FNDC4	0.188800	0.188800	0.837924
FNDC4	PYGB	0.060500	0.060500	1.000000
FNDC4	RASD1	0.248800	0.248800	0.992765
FNDC4	RASSF1	0.107600	0.107600	0.986989
FNDC4	RBKS	0.099800	0.099800	1.000000
FNDC4	RCAN1	0.181700	0.181700	0.999450
FNDC4	RDH16	0.145500	0.145500	0.991753
FNDC4	RHOT1	0.123400	0.123400	0.999190
FNDC4	RNF11	0.437100	0.437100	1.000000
FNDC4	ROBO3	0.304800	0.304800	0.999016
FNDC4	ROCK2	0.191300	0.191300	0.998432
FNDC4	ROR1	0.052500	0.052500	0.992381
FNDC4	RPS6KA5	0.059400	0.059400	1.000000
FNDC4	RRP1	0.129000	0.129000	0.707752
FNDC4	SET	0.068900	0.068900	1.000000
FNDC4	SGK1	0.128100	0.128100	0.998439
FNDC4	SGMS2	0.242500	0.242500	0.995052
FNDC4	SHB	0.077800	0.077800	0.983290
FNDC4	SHC2	0.110100	0.110100	0.996367
FNDC4	SLC25A25	0.190400	0.190400	0.795693
FNDC4	SLC34A3	0.165700	0.165700	0.932408
FNDC4	SMTN	0.090800	0.090800	1.000000
FNDC4	SNX22	0.063500	0.063500	0.990551
FNDC4	SOCS3	0.168000	0.168000	0.830357
FNDC4	SOCS5	0.062900	0.062900	0.998410
FNDC4	SOX17	0.272600	0.272600	0.872707
FNDC4	SOX3	0.062600	0.062600	1.000000
FNDC4	SPINK5	0.268700	0.268700	0.996278
FNDC4	SPRR1A	0.452100	0.452100	0.895377
FNDC4	SPRY2	0.194200	0.194200	0.936663
FNDC4	SPRY4	0.138600	0.138600	0.892496
FNDC4	SRC	0.109800	0.109800	1.000000
FNDC4	STK17A	0.092100	0.092100	0.973941
FNDC4	STK40	0.061700	0.061700	0.726094
FNDC4	SYNJ2	0.815000	0.815000	0.617791
FNDC4	SYNPO	0.091200	0.091200	0.998904
FNDC4	THEM5	0.165100	0.165100	0.915203
FNDC4	TM4SF1	0.297400	0.297400	1.000000
FNDC4	TMEM88	0.058600	0.058600	0.894198
FNDC4	TNF	0.088400	0.088400	0.846154
FNDC4	TNFAIP3	0.093300	0.093300	0.546624
FNDC4	TNFRSF10A	0.343700	0.343700	0.906023
FNDC4	TRIB1	0.133600	0.133600	0.985030
FNDC4	TWIST1	0.132600	0.132600	0.999246
FNDC4	UST	0.559400	0.559400	0.796031
FNDC4	VEGFB	0.578800	0.578800	0.999654
