Parent	Child	BS.Prob	edgeScore	BS.Direction
SYK	HS3ST1	0.101200	0.101200	0.791502
TFF1	HS3ST1	0.064900	0.064900	0.993837
JAK3	HS3ST2	0.055800	0.055800	0.756272
KCNJ5	HS3ST2	0.345800	0.345800	0.574320
MMP12	HS3ST2	0.121900	0.121900	0.503692
MPP1	HS3ST2	0.050500	0.050500	0.950495
HS3ST2	NAV2	0.065000	0.065000	0.890769
RAC2	HS3ST2	0.062700	0.062700	0.998405
SOCS2	HS3ST2	0.062600	0.062600	0.755591
HSD11B1	IL6	0.549700	0.549700	0.689831
HSD11B1	ITGAE	0.144400	0.144400	0.952909
HSD11B1	LARP6	0.136900	0.136900	0.857560
LRRC8C	HSD11B1	0.126200	0.126200	0.987322
MLKL	HSD11B1	0.320900	0.320900	0.992521
HSD11B1	MMP10	0.119400	0.119400	0.931323
MRAS	HSD11B1	0.128700	0.128700	0.722611
HSD11B1	MYL7	0.302000	0.302000	0.899338
PLA2G4A	HSD11B1	0.055400	0.055400	0.909747
PLCG2	HSD11B1	0.065400	0.065400	1.000000
PTGER4	HSD11B1	0.633300	0.633300	0.783989
SAA1	HSD11B1	0.192300	0.192300	0.508060
SH2D2A	HSD11B1	0.110000	0.110000	0.989091
SH3KBP1	HSD11B1	0.426700	0.426700	0.955004
HSD11B1	SPR	0.069200	0.069200	0.852601
STAT4	HSD11B1	0.063100	0.063100	0.996830
STK17B	HSD11B1	0.051100	0.051100	0.998043
TNFAIP3	HSD11B1	0.056500	0.056500	0.994690
ZBED2	HSD11B1	0.296900	0.296900	0.997979
HSD11B1	ZNF205	0.051000	0.051000	0.864706
HSD17B2	HSPC159	0.120000	0.120000	0.923333
HSD17B2	IL20	0.223200	0.223200	0.946685
HSD17B2	ITGB6	0.074100	0.074100	0.935223
HSD17B2	KISS1R	0.056500	0.056500	0.987611
KYNU	HSD17B2	0.336100	0.336100	0.580482
HSD17B2	MAP6D1	0.288400	0.288400	0.986477
HSD17B2	MPHOSPH6	0.977900	0.977900	0.651294
MYO10	HSD17B2	0.101200	0.101200	0.793478
NCOA7	HSD17B2	0.202800	0.202800	0.931953
NFIL3	HSD17B2	0.096400	0.096400	0.764523
HSD17B2	NUDT6	0.057500	0.057500	0.533913
PI3	HSD17B2	0.496500	0.496500	0.762739
HSD17B2	PLK3	0.070600	0.070600	0.813031
HSD17B2	PRKCH	0.266900	0.266900	0.660172
HSD17B2	PTK7	0.095000	0.095000	0.678947
HSD17B2	SLC5A1	0.550700	0.550700	0.742510
SLC6A14	HSD17B2	0.365600	0.365600	0.804431
SLPI	HSD17B2	0.466900	0.466900	0.622189
SOD2	HSD17B2	0.064500	0.064500	1.000000
HSD17B2	SOX9	0.058900	0.058900	0.840407
STC2	HSD17B2	0.079000	0.079000	0.639241
HSD17B2	SYNJ2	0.054000	0.054000	0.950000
TFF1	HSD17B2	0.054100	0.054100	0.800370
HSD17B2	TSG101	0.063300	0.063300	0.894155
HSD17B2	UBE2J1	0.071500	0.071500	0.805594
HSD17B2	VPS37B	0.084200	0.084200	0.780285
IGFBP6	HSP90AA1	0.056100	0.056100	0.994652
IL18	HSP90AA1	0.075500	0.075500	0.561589
ITGB6	HSP90AA1	0.058800	0.058800	0.552721
HSP90AA1	JUNB	0.113300	0.113300	0.897617
HSP90AA1	KREMEN1	0.058100	0.058100	0.834768
LAMB2	HSP90AA1	0.410400	0.410400	0.521442
HSP90AA1	LGALS7	0.119200	0.119200	0.986577
LYPLA2	HSP90AA1	0.086400	0.086400	0.537037
MAP3K12	HSP90AA1	0.111900	0.111900	0.896336
HSP90AA1	NFATC3	0.059100	0.059100	0.989848
PRKCG	HSP90AA1	0.195600	0.195600	0.941207
PTK2	HSP90AA1	0.073900	0.073900	0.595399
RCOR1	HSP90AA1	0.072100	0.072100	0.556172
RCOR2	HSP90AA1	0.161200	0.161200	0.672457
HSP90AA1	RNASE4	0.141600	0.141600	0.739407
HSP90AA1	RNF111	0.051300	0.051300	0.888889
HSP90AA1	ROR2	0.102200	0.102200	0.797456
HSP90AA1	SDCBP2	0.058400	0.058400	0.654110
HSP90AA1	STYK1	0.054000	0.054000	0.605556
TARS	HSP90AA1	0.068900	0.068900	0.834543
TIMP1	HSP90AA1	0.085100	0.085100	0.705053
TUBA1A	HSP90AA1	0.088000	0.088000	0.946591
TUBB8	HSP90AA1	0.188800	0.188800	0.875530
UBQLN1	HSP90AA1	0.459100	0.459100	0.820954
YWHAB	HSP90AA1	0.050200	0.050200	0.585657
YWHAQ	HSP90AA1	0.088900	0.088900	0.841395
HSPA1A	HSP90AB1	0.908200	0.908200	0.735301
HSP90AB1	HSPA8	0.070700	0.070700	0.841584
HSP90AB1	INHBA	0.063400	0.063400	1.000000
HSP90AB1	ITGAV	0.077100	0.077100	0.634241
HSP90AB1	MAPK12	0.138900	0.138900	0.799136
MOBKL2C	HSP90AB1	0.184800	0.184800	0.503788
ORC6L	HSP90AB1	0.061700	0.061700	0.607780
HSP90AB1	PDGFB	0.101700	0.101700	0.844641
HSP90AB1	PLA2G3	0.131800	0.131800	0.992413
PLK1	HSP90AB1	0.075500	0.075500	0.981457
HSP90AB1	PTEN	0.137000	0.137000	0.760584
HSP90AB1	RRAS	0.076600	0.076600	0.663185
HSP90AB1	RRP9	0.115300	0.115300	0.569818
HSP90AB1	SEPW1	0.076100	0.076100	0.967148
HSP90AB1	SGSH	0.134000	0.134000	0.908955
HSP90AB1	SLC29A1	0.138600	0.138600	0.803030
HSP90AB1	SOD1	0.076500	0.076500	0.800000
SQLE	HSP90AB1	0.083400	0.083400	0.853717
SRC	HSP90AB1	0.385600	0.385600	0.581172
TARS	HSP90AB1	0.318300	0.318300	0.793277
HSP90AB1	TUBB8	0.161800	0.161800	0.584672
UBE2C	HSP90AB1	0.072200	0.072200	0.983380
HSP90AB1	WNT5A	0.169200	0.169200	0.844563
HSPA14	HSPA5	0.062200	0.062200	0.924437
ITPR1	HSPA14	0.077900	0.077900	0.706033
LYAR	HSPA14	0.067100	0.067100	0.704918
HSPA14	MAP3K7	0.152500	0.152500	0.750164
MAPK3	HSPA14	0.062500	0.062500	0.819200
HSPA14	MTRR	0.494200	0.494200	0.908944
HSPA14	PDIA3	0.053200	0.053200	0.921053
HSPA14	PLCB3	0.091900	0.091900	0.639826
POP1	HSPA14	0.113000	0.113000	0.923894
HSPA14	PPIF	0.092400	0.092400	0.928571
PPP1R11	HSPA14	0.104700	0.104700	0.931232
HSPA14	PTEN	0.182200	0.182200	0.785401
HSPA14	PTPN11	0.069600	0.069600	0.897989
HSPA14	RNASE4	0.113500	0.113500	0.640529
HSPA14	RXRA	0.289700	0.289700	0.673455
HSPA14	S100P	0.063200	0.063200	0.740506
HSPA14	SESN1	0.050100	0.050100	0.872255
HSPA14	SGSH	0.419000	0.419000	0.799523
HSPA14	SHFM1	0.210900	0.210900	0.705073
HSPA14	SLC20A1	0.135700	0.135700	0.996315
SRC	HSPA14	0.146800	0.146800	0.622616
SUMF1	HSPA14	0.074300	0.074300	0.604307
HSPA14	TIMP3	0.098600	0.098600	0.711968
UBE2C	HSPA14	0.171100	0.171100	0.975453
UBQLN1	HSPA14	0.079200	0.079200	0.723485
HSPA14	ZNF503	0.076300	0.076300	0.973788
HSPA4	HSPA1A	0.079500	0.079500	0.777358
HSPA1A	HSPB1	0.420200	0.420200	0.519990
HSPA1A	IRX2	0.158300	0.158300	0.915982
KLK5	HSPA1A	0.064500	0.064500	0.979845
KLK7	HSPA1A	0.108200	0.108200	0.992606
HSPA1A	PDIA3	0.125300	0.125300	0.790104
PHOX2A	HSPA1A	0.131400	0.131400	0.928463
PLK1	HSPA1A	0.173700	0.173700	0.997121
PPP1R15B	HSPA1A	0.089500	0.089500	0.939665
HSPA1A	PPP3CB	0.057500	0.057500	0.982609
HSPA1A	PSORS1C2	0.068100	0.068100	0.506608
RAB5C	HSPA1A	0.068200	0.068200	0.956012
RAD51L3	HSPA1A	0.188400	0.188400	0.531847
RDX	HSPA1A	0.090000	0.090000	0.715556
ROBO3	HSPA1A	0.092800	0.092800	0.924569
HSPA1A	SEPW1	0.221500	0.221500	0.931377
SMAD5	HSPA1A	0.128800	0.128800	0.708075
HSPA1A	SOD1	0.437400	0.437400	0.924326
SOD3	HSPA1A	0.065500	0.065500	0.890076
T	HSPA1A	0.126500	0.126500	0.947826
WNT4	HSPA1A	0.064800	0.064800	0.871914
YWHAG	HSPA1A	0.167100	0.167100	0.917415
HSPA1A	YWHAH	0.073800	0.073800	0.718157
HSPA8	HSPA2	0.114000	0.114000	0.674561
ICAM1	HSPA2	0.061800	0.061800	0.970874
HSPA2	IL1F9	0.075800	0.075800	0.943272
ITPR2	HSPA2	0.063700	0.063700	0.624804
KRT16	HSPA2	0.139600	0.139600	0.966332
LRP8	HSPA2	0.187300	0.187300	0.964762
HSPA2	MAPK3	0.052700	0.052700	0.715370
MYO10	HSPA2	0.119100	0.119100	0.764903
HSPA2	NRIP3	0.064900	0.064900	0.793529
ODC1	HSPA2	0.063600	0.063600	0.963836
ORM1	HSPA2	0.058900	0.058900	0.724958
PFDN2	HSPA2	0.198800	0.198800	0.708753
PHGDH	HSPA2	0.566300	0.566300	0.897934
PLK1	HSPA2	0.136800	0.136800	0.997076
PPP3CA	HSPA2	0.057100	0.057100	0.506130
RAB5B	HSPA2	0.082300	0.082300	0.969623
RELL2	HSPA2	0.054500	0.054500	0.822018
SMAD1	HSPA2	0.168600	0.168600	0.931791
HSPA2	TMEM154	0.077500	0.077500	0.814194
HSPA2	TRAF6	0.078000	0.078000	0.896154
HSPA2	UGDH	0.093100	0.093100	0.514501
VAV1	HSPA2	0.203200	0.203200	0.927657
VAV3	HSPA2	0.219300	0.219300	0.907889
WNT6	HSPA2	0.164400	0.164400	0.973236
HSPA4	HSPA9	0.253400	0.253400	0.858327
KLHDC5	HSPA4	0.070900	0.070900	0.779972
HSPA4	KLK3	0.050600	0.050600	0.800395
MLKL	HSPA4	0.060100	0.060100	0.968386
HSPA4	MMP25	0.084500	0.084500	0.983432
HSPA4	MT1A	0.056200	0.056200	0.955516
HSPA4	N4BP3	0.134500	0.134500	0.968773
HSPA4	PFDN1	0.065800	0.065800	0.501520
PIM1	HSPA4	0.103500	0.103500	0.913043
HSPA4	PPIB	0.077600	0.077600	0.802835
PRKCQ	HSPA4	0.083600	0.083600	0.970096
HSPA4	PRSS2	0.094900	0.094900	0.991570
HSPA4	PRSS3	0.064800	0.064800	0.995370
ROBO3	HSPA4	0.120000	0.120000	0.756667
RPL26L1	HSPA4	0.121500	0.121500	0.500412
HSPA4	RPS6KA3	0.107200	0.107200	0.701493
SMAD1	HSPA4	0.101300	0.101300	0.907206
HSPA4	SMAD2	0.105400	0.105400	0.857685
HSPA4	SOX9	0.099100	0.099100	0.661958
ST3GAL6	HSPA4	0.054200	0.054200	0.778598
HSPA4	STAT3	0.053600	0.053600	0.748134
HSPA4	SYNPO	0.070000	0.070000	0.948571
TMEM87B	HSPA4	0.367600	0.367600	0.951578
HSPA4	TYRO3	0.366900	0.366900	0.694740
ITCH	HSPA5	0.122300	0.122300	0.670482
ITPR1	HSPA5	0.071500	0.071500	0.896503
KCTD5	HSPA5	0.153900	0.153900	0.938921
MAN2A2	HSPA5	0.267500	0.267500	0.915140
MEF2D	HSPA5	0.061300	0.061300	0.996737
HSPA5	NGEF	0.225800	0.225800	0.631089
NRIP3	HSPA5	0.225000	0.225000	0.560000
PIP4K2A	HSPA5	0.169700	0.169700	0.642310
PLK1	HSPA5	0.088100	0.088100	0.993190
HSPA5	POLR1B	0.158800	0.158800	0.690806
RAVER1	HSPA5	0.062700	0.062700	0.730463
HSPA5	SMTN	0.051200	0.051200	0.662109
SOCS1	HSPA5	0.196200	0.196200	0.950051
HSPA5	STX12	0.133400	0.133400	0.714393
TAF1A	HSPA5	0.159900	0.159900	0.816760
TGFA	HSPA5	0.111300	0.111300	0.851752
UGDH	HSPA5	0.057600	0.057600	0.970486
WDR36	HSPA5	0.050100	0.050100	0.594810
ITCH	HSPA8	0.056800	0.056800	0.510563
HSPA8	ITPR2	0.190700	0.190700	0.974305
HSPA8	JUND	0.059100	0.059100	0.585448
KLHDC5	HSPA8	0.363600	0.363600	0.550605
HSPA8	LCE3E	0.065000	0.065000	0.944615
HSPA8	MAP3K2	0.096400	0.096400	0.988589
MAPKAPK5	HSPA8	0.056500	0.056500	0.538053
MMP12	HSPA8	0.051400	0.051400	0.766537
HSPA8	NRIP3	0.138900	0.138900	0.634269
PELO	HSPA8	0.413400	0.413400	0.573295
PGK1	HSPA8	0.067800	0.067800	0.746313
PLK1	HSPA8	0.420900	0.420900	0.984082
HSPA8	RNASE4	0.056000	0.056000	0.667857
RPL29	HSPA8	0.060000	0.060000	0.770000
RPL36	HSPA8	0.060900	0.060900	0.807882
SMARCC2	HSPA8	0.064000	0.064000	0.989062
HSPA8	SUFU	0.050200	0.050200	0.996016
TCEB1	HSPA8	0.060600	0.060600	0.744224
TCF4	HSPA8	0.126400	0.126400	0.995253
TUBA1C	HSPA8	0.065000	0.065000	0.949231
YRDC	HSPA8	0.078900	0.078900	0.713561
MAP3K6	HSPA9	0.290300	0.290300	0.660351
HSPA9	MOBKL2C	0.063300	0.063300	0.568720
N4BP3	HSPA9	0.148400	0.148400	0.855795
NOTCH1	HSPA9	0.296300	0.296300	0.984475
HSPA9	PARD6G	0.137000	0.137000	0.559854
HSPA9	PELO	0.052100	0.052100	0.896353
PRKCDBP	HSPA9	0.075700	0.075700	0.982827
RBM7	HSPA9	0.069500	0.069500	0.716547
RELL2	HSPA9	0.055400	0.055400	0.537906
RGMB	HSPA9	0.131800	0.131800	0.520486
ROR1	HSPA9	0.075500	0.075500	0.944371
RPL26L1	HSPA9	0.084600	0.084600	0.624113
HSPA9	RRAS	0.087900	0.087900	0.716724
RXRB	HSPA9	0.093600	0.093600	0.524573
SLC25A37	HSPA9	0.315200	0.315200	0.835025
HSPA9	SOD1	0.183800	0.183800	0.727421
WDR36	HSPA9	0.067600	0.067600	0.818047
YWHAH	HSPA9	0.097300	0.097300	0.553957
HSPB1	IL20	0.720100	0.720100	0.851410
MAPK3	HSPB1	0.146000	0.146000	0.560274
HSPB1	MVK	0.068500	0.068500	0.827737
HSPB1	MYL6	0.102300	0.102300	0.730205
HSPB1	N4BP3	0.160400	0.160400	0.621571
NFIB	HSPB1	0.051600	0.051600	0.994186
NRSN2	HSPB1	0.335400	0.335400	0.667263
HSPB1	OVOL1	0.050300	0.050300	0.940358
HSPB1	PAK4	0.160900	0.160900	0.931013
HSPB1	PARP10	0.060100	0.060100	0.763727
HSPB1	PCK2	0.176800	0.176800	0.843326
HSPB1	PDGFB	0.261000	0.261000	0.683525
PLK1	HSPB1	0.060700	0.060700	0.995058
HSPB1	PTMS	0.053100	0.053100	0.915254
HSPB1	RAC1	0.149900	0.149900	0.946631
RBM7	HSPB1	0.162000	0.162000	0.873457
HSPB1	RDH16	0.097800	0.097800	0.776074
RDX	HSPB1	0.062800	0.062800	0.574841
HSPB1	RND3	0.079700	0.079700	0.595985
HSPB1	RPL35A	0.681400	0.681400	0.745377
HSPB1	RPS12	0.333100	0.333100	0.818373
HSPB1	RRAS2	0.077400	0.077400	0.713178
SLC5A1	HSPB1	0.264800	0.264800	0.752644
SLC6A14	HSPB1	0.074400	0.074400	0.903226
HSPB1	SOD1	0.106100	0.106100	0.731385
SOD2	HSPB1	0.075400	0.075400	0.982759
HSPB1	SPR	0.235100	0.235100	0.764781
ST3GAL6	HSPB1	0.092700	0.092700	0.873786
TMEM158	HSPB1	0.088100	0.088100	0.981839
HSPB1	UBE2J1	0.053800	0.053800	0.990706
HSPB1	VPS28	0.142000	0.142000	0.780986
HSPB1	VTCN1	0.101900	0.101900	0.943081
IGFBP4	HSPC159	0.057900	0.057900	0.927461
KCNG1	HSPC159	0.607400	0.607400	0.827626
KLF11	HSPC159	0.143900	0.143900	0.919388
LEMD1	HSPC159	0.117100	0.117100	0.945346
LRP8	HSPC159	0.149600	0.149600	0.998663
MAP3K12	HSPC159	0.351700	0.351700	0.832243
HSPC159	MAPK1	0.052600	0.052600	0.728137
HSPC159	MMP1	0.055000	0.055000	0.674545
MYO10	HSPC159	0.107100	0.107100	0.986928
PHGDH	HSPC159	0.073700	0.073700	0.919946
PLCB4	HSPC159	0.076300	0.076300	0.806029
PNO1	HSPC159	0.120400	0.120400	0.625415
HSPC159	PTK2B	0.238000	0.238000	0.818487
HSPC159	PTPLA	0.051400	0.051400	0.696498
RCOR2	HSPC159	0.065000	0.065000	0.701538
HSPC159	RPIA	0.067200	0.067200	0.665179
RRAS2	HSPC159	0.308700	0.308700	0.757370
RRP15	HSPC159	0.068000	0.068000	0.601471
HSPC159	SGMS2	0.101100	0.101100	0.785361
HSPC159	SLC45A3	0.163700	0.163700	0.984117
SLC5A1	HSPC159	0.103500	0.103500	0.704348
SLC6A14	HSPC159	0.148300	0.148300	0.986514
HSPC159	SMAD7	0.188000	0.188000	0.522340
HSPC159	STAT6	0.098100	0.098100	0.905199
TGFA	HSPC159	0.174800	0.174800	0.741419
HSPC159	TYRO3	0.062300	0.062300	0.738363
YWHAQ	HSPC159	0.251200	0.251200	0.842755
ZNF224	HSPC159	0.116500	0.116500	0.573391
HSPC159	ZNF575	0.059100	0.059100	0.988156
ID1	HYAL1	0.137400	0.137400	0.935953
ITGA1	HYAL1	0.089200	0.089200	0.946188
JAG1	HYAL1	0.061400	0.061400	0.666124
HYAL1	LCE1C	0.129500	0.129500	0.932819
MCL1	HYAL1	0.050100	0.050100	0.978044
MMP23B	HYAL1	0.094900	0.094900	0.522655
NOS3	HYAL1	0.346800	0.346800	0.528258
NOTCH1	HYAL1	0.096800	0.096800	0.954545
HYAL1	OVOL1	0.068600	0.068600	0.986880
PPIF	HYAL1	0.138200	0.138200	0.842258
PTRF	HYAL1	0.068400	0.068400	0.983918
HYAL1	RAD51L3	0.073100	0.073100	0.796170
HYAL1	RYK	0.066500	0.066500	0.550376
SCN4B	HYAL1	0.092100	0.092100	0.596091
SGSH	HYAL1	0.085100	0.085100	0.520564
HYAL1	SIGLEC15	0.062100	0.062100	0.917874
SOX18	HYAL1	0.145800	0.145800	0.538409
HYAL1	SOX3	0.222600	0.222600	0.900270
HYAL1	SPRY4	0.068900	0.068900	0.506531
HYAL1	STAT5B	0.050800	0.050800	0.667323
HYAL1	TFPI2	0.223300	0.223300	0.967309
TK1	HYAL1	0.095300	0.095300	0.990556
TMEM87B	HYAL1	0.054500	0.054500	0.939450
TMEM88	HYAL1	0.054500	0.054500	0.965138
HYAL1	UTS2R	0.111200	0.111200	0.937950
ICAM1	IFITM3	0.113000	0.113000	0.980531
ICAM1	IL1B	0.121600	0.121600	0.583059
ICAM1	IL1RN	0.321300	0.321300	0.772176
ICAM1	IRAK1	0.095900	0.095900	0.764338
IRF1	ICAM1	0.187700	0.187700	0.947789
ICAM1	ITGA2	0.105600	0.105600	0.964962
ICAM1	ITGB8	0.095100	0.095100	0.907466
ICAM1	JUN	0.055900	0.055900	0.949911
ICAM1	KRT75	0.074400	0.074400	0.967742
ICAM1	LIF	0.267100	0.267100	0.895919
MAP3K11	ICAM1	0.385500	0.385500	0.719326
ICAM1	MMP1	0.055300	0.055300	0.793852
ICAM1	MST1R	0.088000	0.088000	0.929545
ICAM1	NFATC1	0.051600	0.051600	0.837209
ICAM1	NFKB2	0.143700	0.143700	0.549061
NFKBIE	ICAM1	0.072600	0.072600	0.958678
ICAM1	NUPR1	0.064100	0.064100	0.884555
ICAM1	ORM1	0.073200	0.073200	0.975410
ICAM1	PCSK9	0.070000	0.070000	0.967143
PLAUR	ICAM1	0.144000	0.144000	0.625694
ICAM1	PRSS2	0.089700	0.089700	0.997770
ICAM1	PRSS3	0.258400	0.258400	0.999226
ICAM1	RORA	0.087800	0.087800	0.523918
RPS6KA4	ICAM1	0.273100	0.273100	0.575613
ICAM1	SESN1	0.069700	0.069700	0.928264
SOD2	ICAM1	0.626700	0.626700	0.862295
ICAM1	THRA	0.050000	0.050000	0.772000
ICAM1	TNF	0.824800	0.824800	0.547769
TNFAIP3	ICAM1	0.213400	0.213400	0.761949
ICAM1	TRAF2	0.062600	0.062600	0.509585
UBD	ICAM1	0.296200	0.296200	0.581364
ICAM1	ZNF467	0.053900	0.053900	0.838590
ID1	ICAM2	0.063400	0.063400	0.829653
ICAM2	IL20	0.052100	0.052100	0.973129
ICAM2	IL6	0.216700	0.216700	0.997231
KCTD12	ICAM2	0.139200	0.139200	0.747845
ICAM2	LRRC8C	0.581700	0.581700	0.729070
ICAM2	MAPKAP1	0.099800	0.099800	0.990982
ICAM2	MOBKL2C	0.074500	0.074500	0.995973
MSN	ICAM2	0.059700	0.059700	0.807370
ICAM2	NOS3	0.282900	0.282900	0.900318
ICAM2	NOTCH1	0.269100	0.269100	0.789298
ICAM2	OAF	0.101300	0.101300	0.921027
ICAM2	OVOL1	0.062500	0.062500	0.996800
PIK3CD	ICAM2	0.172100	0.172100	0.944218
PLA2G4A	ICAM2	0.222400	0.222400	0.635791
PLCG2	ICAM2	0.554600	0.554600	0.658493
ICAM2	PLEKHF1	0.137500	0.137500	0.992000
ICAM2	PRKCA	0.464000	0.464000	0.629526
PRKCDBP	ICAM2	0.193500	0.193500	0.666150
ICAM2	PRNP	0.104000	0.104000	0.765385
ICAM2	PTGER4	0.179500	0.179500	0.566574
PTRF	ICAM2	0.070600	0.070600	0.984419
ICAM2	RAB15	0.082700	0.082700	0.985490
ICAM2	RHBDL1	0.396000	0.396000	0.998232
ICAM2	SAA1	0.110600	0.110600	0.960217
ICAM2	SAA2	0.078200	0.078200	0.985934
ICAM2	SHB	0.126200	0.126200	0.994453
ICAM2	SOCS5	0.051800	0.051800	0.994208
ICAM2	SOX18	0.055400	0.055400	0.884477
ICAM2	SULT1A2	0.360400	0.360400	0.998335
ICAM2	TARSL2	0.067700	0.067700	0.983752
ICAM2	TXNIP	0.102800	0.102800	0.994163
VIM	ICAM2	0.100300	0.100300	0.627119
ID1	IGFBP3	0.684000	0.684000	0.547222
IGFBP6	ID1	0.153600	0.153600	0.692708
IGFBP7	ID1	0.172200	0.172200	0.827526
ID1	JAG1	0.104400	0.104400	0.828544
ID1	KCTD12	0.169700	0.169700	0.833824
ID1	MAP3K5	0.094400	0.094400	0.820975
ID1	MAP3K6	0.069000	0.069000	0.918841
ID1	MAPKAP1	0.240000	0.240000	0.987083
ID1	MMP3	0.240800	0.240800	0.968023
ID1	MN1	0.050400	0.050400	0.978175
ID1	MRGPRF	0.119200	0.119200	0.531040
NNMT	ID1	0.175500	0.175500	0.698575
ID1	NOS3	0.076800	0.076800	0.908854
NOTCH4	ID1	0.182200	0.182200	0.778266
ID1	PPAP2A	0.056500	0.056500	0.527434
ID1	PTPRE	0.065100	0.065100	0.998464
PTRF	ID1	0.557500	0.557500	0.944036
ID1	RDH16	0.169100	0.169100	0.991721
SOX17	ID1	0.332400	0.332400	0.554452
ID1	SOX18	0.481100	0.481100	0.537518
ID1	SPRR2E	0.060000	0.060000	0.636667
ID1	SPRY2	0.176200	0.176200	0.914302
THY1	ID1	0.064300	0.064300	0.931571
ID1	VEGFC	0.106000	0.106000	0.842453
IGFBP4	IDI1	0.053800	0.053800	0.881041
ITGA5	IDI1	0.085100	0.085100	0.978848
IDI1	KRT75	0.066700	0.066700	0.823088
IDI1	LDLR	0.510200	0.510200	0.812623
IDI1	MAP2K1	0.063900	0.063900	0.738654
IDI1	ME1	0.411200	0.411200	0.841926
MYCN	IDI1	0.097700	0.097700	0.690890
IDI1	NCOA3	0.133000	0.133000	0.715038
IDI1	NCOR1	0.247200	0.247200	0.596278
PGF	IDI1	0.064500	0.064500	0.855814
PGK1	IDI1	0.057300	0.057300	0.801047
PNO1	IDI1	0.060200	0.060200	0.661130
PPP1R15B	IDI1	0.161300	0.161300	0.951023
PRKCI	IDI1	0.303900	0.303900	0.814742
PTMA	IDI1	0.210600	0.210600	0.906933
RAB15	IDI1	0.130300	0.130300	0.623177
IDI1	RXRB	0.182400	0.182400	0.744518
IDI1	SF3A2	0.489900	0.489900	0.687691
IDI1	SOD1	0.090100	0.090100	0.719201
SYN1	IDI1	0.059300	0.059300	0.608769
TIMP1	IDI1	0.087300	0.087300	0.720504
IDI1	TMEFF2	0.054400	0.054400	0.784926
IDI1	TYK2	0.067000	0.067000	0.588060
UAP1	IDI1	0.063000	0.063000	0.546032
IDI1	VCP	0.271900	0.271900	0.656859
YWHAG	IDI1	0.743300	0.743300	0.829275
ZNF365	IDI1	0.083100	0.083100	0.799037
IL1F7	IER2	0.084800	0.084800	0.958726
ITGA1	IER2	0.071700	0.071700	0.965132
JUN	IER2	0.921700	0.921700	0.515461
KLF11	IER2	0.054300	0.054300	1.000000
IER2	KLF4	0.050700	0.050700	0.885602
LCE2A	IER2	0.080200	0.080200	0.985037
LIF	IER2	0.171600	0.171600	0.652681
LRP6	IER2	0.091600	0.091600	0.807860
PELO	IER2	0.060100	0.060100	0.545757
PPAP2A	IER2	0.187700	0.187700	0.972296
PRKCSH	IER2	0.141300	0.141300	0.956122
SLC2A14	IER2	0.131000	0.131000	0.997710
IER2	SMAD2	0.051700	0.051700	0.938104
IER2	SNX22	0.115900	0.115900	0.762726
IER2	SOCS6	0.195700	0.195700	0.567706
SPINK1	IER2	0.116800	0.116800	0.797089
TRIB1	IER2	0.080600	0.080600	0.555831
IER2	TYK2	0.084700	0.084700	0.543093
ZFP36	IER2	0.073500	0.073500	0.560544
ZNF205	IER2	0.056700	0.056700	0.816578
IGFBP2	IER3	0.103800	0.103800	0.921002
ITGB5	IER3	0.094600	0.094600	0.803383
LYPD5	IER3	0.058000	0.058000	0.760345
MAPK13	IER3	0.064600	0.064600	0.701238
MLPH	IER3	0.113800	0.113800	0.979789
IER3	PHLDA2	0.053000	0.053000	0.988679
RHOB	IER3	0.102100	0.102100	0.978452
SLC16A6	IER3	0.105000	0.105000	0.873333
SPATA2L	IER3	0.056900	0.056900	0.908612
SPDEF	IER3	0.121100	0.121100	0.990917
TMEM158	IER3	0.151400	0.151400	0.978203
VAV3	IER3	0.212900	0.212900	0.980742
IFITM3	IL1RN	0.069900	0.069900	0.552217
ILK	IFITM3	0.280500	0.280500	0.973262
LCE1C	IFITM3	0.052500	0.052500	0.990476
MMP15	IFITM3	0.080900	0.080900	0.804697
NCOA3	IFITM3	0.079000	0.079000	0.970886
IFITM3	NFKBIA	0.070500	0.070500	0.924823
PAK4	IFITM3	0.246600	0.246600	0.733982
RELL2	IFITM3	0.145200	0.145200	0.989669
RHOT1	IFITM3	0.160300	0.160300	0.877105
ROR2	IFITM3	0.125200	0.125200	0.777157
IFITM3	SH3TC1	0.052000	0.052000	0.986538
SOS2	IFITM3	0.057700	0.057700	0.996534
SPAG5	IFITM3	0.056100	0.056100	0.992870
IFITM3	STAT5A	0.074200	0.074200	0.719677
SULT1A1	IFITM3	0.096500	0.096500	0.958549
TPP1	IFITM3	0.681700	0.681700	0.932228
YWHAE	IFITM3	0.092200	0.092200	0.888286
IFITM5	ITGB5	0.086000	0.086000	0.994186
IFITM5	JUNB	0.154400	0.154400	0.715026
KLHL7	IFITM5	0.236700	0.236700	0.980989
IFITM5	LCE2D	0.050700	0.050700	0.704142
IFITM5	NEUROG1	0.223300	0.223300	0.736229
IFITM5	NEUROG3	0.078400	0.078400	0.559949
NR1D1	IFITM5	0.570900	0.570900	0.553512
RARA	IFITM5	0.061200	0.061200	0.785948
IFITM5	RCOR1	0.365900	0.365900	0.660290
RHOF	IFITM5	0.122300	0.122300	0.846280
RPL29	IFITM5	0.117300	0.117300	0.886616
IFITM5	SOX3	0.053500	0.053500	0.887850
IFITM5	SPSB4	0.119100	0.119100	0.524769
